id,hotelId,name,image,rating,url,category,location,createdAt,updatedAt
1230,NULL,"Best Western Falck Village",https://s3-media1.fl.yelpcdn.com/bphoto/H02d0tyFE9rCcF_yDFa5Sw/o.jpg,4,https://www.yelp.com/biz/best-western-falck-village-sesto-san-giovanni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1231,NULL,"Milan Suite Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/1iZtGU2MUfltv4vZw6hrGg/o.jpg,4,https://www.yelp.com/biz/milan-suite-hotel-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1232,NULL,"Hotel Royal Falcone",https://s3-media2.fl.yelpcdn.com/bphoto/_97r-2W7XjlxDpXWQn8jCg/o.jpg,4,https://www.yelp.com/biz/hotel-royal-falcone-monza?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1233,NULL,"Villa Torretta",https://s3-media4.fl.yelpcdn.com/bphoto/yF2-e-z2MSNMSACSADWckw/o.jpg,5,https://www.yelp.com/biz/villa-torretta-sesto-san-giovanni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1234,NULL,"Abacus Hotel",https://s3-media3.fl.yelpcdn.com/bphoto/32s3RFtEoG9SUe7R0zgjyA/o.jpg,4,https://www.yelp.com/biz/abacus-hotel-sesto-san-giovanni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1235,NULL,"Hotel NH Milano Concordia",https://s3-media3.fl.yelpcdn.com/bphoto/UOO2WVqqY0IEjXwAInbm_w/o.jpg,4,https://www.yelp.com/biz/hotel-nh-milano-concordia-sesto-san-giovanni-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1236,NULL,"Hotel Zara Milano",https://s3-media1.fl.yelpcdn.com/bphoto/CgpiCUXH2tH2PSFuxkMjvg/o.jpg,3,https://www.yelp.com/biz/hotel-zara-milano-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1237,NULL,"Neo Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/F4tc-7HRsNQQ4R8b5yFe6w/o.jpg,3,https://www.yelp.com/biz/neo-hotel-bresso?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1238,NULL,"Barone di Sassj",,4,https://www.yelp.com/biz/barone-di-sassj-sesto-san-giovanni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1239,NULL,"Barceló Milan",https://s3-media3.fl.yelpcdn.com/bphoto/yfVI0yBUnniES9m08AZTzQ/o.jpg,5,https://www.yelp.com/biz/barcel%C3%B3-milan-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1240,NULL,"B&B Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/FgRYuoB9uyCC4iCh_zZv5A/o.jpg,4,https://www.yelp.com/biz/b-e-b-hotel-sesto-san-giovanni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1241,NULL,"Atahotel Contessa Jolanda",https://s3-media4.fl.yelpcdn.com/bphoto/UoBKqSLcL--0lw82QXGjkw/o.jpg,4,https://www.yelp.com/biz/atahotel-contessa-jolanda-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1242,NULL,"Hotel Caserta Antica",https://s3-media2.fl.yelpcdn.com/bphoto/QTz15deKnmzDxSfpy_ECiw/o.jpg,5,https://www.yelp.com/biz/hotel-caserta-antica-caserta?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1243,NULL,"Grand Hotel Vanvitelli",https://s3-media2.fl.yelpcdn.com/bphoto/HlCPoCeBpcJWHDH3I70keg/o.jpg,4,https://www.yelp.com/biz/grand-hotel-vanvitelli-san-marco-evangelista?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1244,NULL,"Plana Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/_xqSXLPVtJd9GGrc2EPRbg/o.jpg,5,https://www.yelp.com/biz/plana-hotel-casagiove?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1245,NULL,"Roya Hotel",,4,https://www.yelp.com/biz/roya-hotel-caserta?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1246,NULL,"Villa Maria Cristina",https://s3-media4.fl.yelpcdn.com/bphoto/KNa-lIWCTkfPJa_HwlBdDg/o.jpg,4,https://www.yelp.com/biz/villa-maria-cristina-caserta?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1247,NULL,"Le Fontanelle",https://s3-media1.fl.yelpcdn.com/bphoto/CfUIoFRFiohvFZYh0JG8Bg/o.jpg,4,https://www.yelp.com/biz/le-fontanelle-castel-morrone?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1248,NULL,"Plaza Caserta",https://s3-media1.fl.yelpcdn.com/bphoto/MWlC412OI-2lRA5xgyE1QQ/o.jpg,3,https://www.yelp.com/biz/plaza-caserta-caserta?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1249,NULL,"Hotel Holiday Inn",https://s3-media1.fl.yelpcdn.com/bphoto/Yzf9kXNFGXCsOacWUBvEvQ/o.jpg,4,https://www.yelp.com/biz/hotel-holiday-inn-nola?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1250,NULL,"Gold Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/_K37N76pFqZLspdDjBIurQ/o.jpg,4,https://www.yelp.com/biz/gold-hotel-marcianise?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1251,NULL,Guardanapoli,,5,https://www.yelp.com/biz/guardanapoli-cervino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1252,NULL,"Hotel Milano",,3,https://www.yelp.com/biz/hotel-milano-santa-maria-capua-vetere?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1253,NULL,"Albergo del Sole",https://s3-media1.fl.yelpcdn.com/bphoto/E4WCF9k09SYukTjP7kH0nA/o.jpg,4,https://www.yelp.com/biz/albergo-del-sole-aversa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1254,NULL,"Hotel La Piana",,3,https://www.yelp.com/biz/hotel-la-piana-amorosi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1255,NULL,"Valle Verde Pagano",,2,https://www.yelp.com/biz/valle-verde-pagano-capua?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1256,NULL,"Terme di Telese",https://s3-media4.fl.yelpcdn.com/bphoto/RuS1gYvwQ1tP8znBo8lwcw/o.jpg,3,https://www.yelp.com/biz/terme-di-telese-telese-terme?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1257,NULL,"Hotel del Sole",,3,https://www.yelp.com/biz/hotel-del-sole-aversa-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1258,NULL,"Agriturismo L'eremo",https://s3-media2.fl.yelpcdn.com/bphoto/FX3FOTTnHdM6dltQnrueZQ/o.jpg,5,https://www.yelp.com/biz/agriturismo-l-eremo-casola?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1259,NULL,"Navy Lodge",,1,https://www.yelp.com/biz/navy-lodge-gricignano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1260,NULL,"La Rosa Dei Venti",https://s3-media1.fl.yelpcdn.com/bphoto/HzgRa1ZV5rsRX_Cu0SfnsA/o.jpg,3,https://www.yelp.com/biz/la-rosa-dei-venti-santagata-d%C3%A9-goti?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1261,NULL,"Fuori di Zucca",https://s3-media3.fl.yelpcdn.com/bphoto/TqOvOXLnPPMRcKSgEQ8j9g/o.jpg,4,https://www.yelp.com/biz/fuori-di-zucca-aversa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Caserta,"2020-12-17 04:50:08","2020-12-17 04:50:08"
1262,NULL,"Camera Con Vista Di Nello Fausto Lombardo E C.Snc",https://s3-media3.fl.yelpcdn.com/bphoto/EiartpYxBER3YJPHxsgONQ/o.jpg,5,https://www.yelp.com/biz/camera-con-vista-di-nello-fausto-lombardo-e-c-snc-agrigento?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1263,NULL,"Donnafugata Golf & Spa Resort",https://s3-media2.fl.yelpcdn.com/bphoto/0mIxA2uDUIc3h746WnPfKA/o.jpg,5,https://www.yelp.com/biz/donnafugata-golf-e-spa-resort-ragusa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1264,NULL,"B&B Casa Alba",https://s3-media3.fl.yelpcdn.com/bphoto/Wmie22yUGzDo9Xj_Ny6IzQ/o.jpg,5,https://www.yelp.com/biz/b-e-b-casa-alba-caltagirone?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1265,NULL,"Club Med",,5,https://www.yelp.com/biz/club-med-ragusa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1266,NULL,"Hotel Parco della Rocca",,4,https://www.yelp.com/biz/hotel-parco-della-rocca-marina-di-ragusa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1267,NULL,"Villa Sturzo",https://s3-media3.fl.yelpcdn.com/bphoto/YGHHaF9p7M7FUZ3paDWGCQ/o.jpg,4,https://www.yelp.com/biz/villa-sturzo-caltagirone?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1268,NULL,"Parco degli Ulivi",https://s3-media3.fl.yelpcdn.com/bphoto/kdF96Zv7Z2EcZpfVKSbX6w/o.jpg,5,https://www.yelp.com/biz/parco-degli-ulivi-mirabella-imbaccari?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Venues & Event Spaces",Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1269,NULL,"Agriturismo Gigliotto",https://s3-media3.fl.yelpcdn.com/bphoto/kJkkqD2aunR-fE3CEoESuQ/o.jpg,5,https://www.yelp.com/biz/agriturismo-gigliotto-piazza-armerina?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1270,NULL,"Hotel Monteverde",https://s3-media3.fl.yelpcdn.com/bphoto/bB2gvn-K0EZRcPhLebYS6w/o.jpg,3,https://www.yelp.com/biz/hotel-monteverde-caltagirone?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1271,NULL,"A Mo Casa",https://s3-media1.fl.yelpcdn.com/bphoto/Wp5PhjjyqmwPTE79YYfYfw/o.jpg,5,https://www.yelp.com/biz/a-mo-casa-comiso?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Bed & Breakfast",Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1272,NULL,Zafran,https://s3-media2.fl.yelpcdn.com/bphoto/jVO3CdC0B0y--EttgLAGlQ/o.jpg,4,https://www.yelp.com/biz/zafran-donnalucata?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1273,NULL,"Ristorante Pomara Ristor Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/Xpc5ZggbXaUzwxeBJBGE0A/o.jpg,5,https://www.yelp.com/biz/ristorante-pomara-ristor-hotel-s-michele-di-ganzaria?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Restaurants,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1274,NULL,"L'Antico Podere",https://s3-media4.fl.yelpcdn.com/bphoto/NeOLA71Ei6JqZSI7XDJhaQ/o.jpg,4,https://www.yelp.com/biz/l-antico-podere-licata?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1275,NULL,"Borgo Antico",https://s3-media2.fl.yelpcdn.com/bphoto/KrKAmWByHI7Vb7jsjcTLlA/o.jpg,5,https://www.yelp.com/biz/borgo-antico-mineo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1276,NULL,"Casa D' Andrea",https://s3-media1.fl.yelpcdn.com/bphoto/4pGqraSgZsbSBO2kN5gPeg/o.jpg,5,https://www.yelp.com/biz/casa-d-andrea-caltagirone?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1277,NULL,"Agriturismo Bannata",,5,https://www.yelp.com/biz/agriturismo-bannata-piazza-armerina?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Gela,"2020-12-17 04:50:10","2020-12-17 04:50:10"
1278,NULL,"Holiday Inn Miami North &#8211; I-95",https://s3-media2.fl.yelpcdn.com/bphoto/altp6kA4VRPnptfv13YKmQ/o.jpg,5,https://www.yelp.com/biz/holiday-inn-miami-79th-street-miami?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1279,NULL,"The Vagabond Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/4HdrLWizS2_rxT6tyn_6Yw/o.jpg,5,https://www.yelp.com/biz/the-vagabond-hotel-miami?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1280,NULL,"The St. Regis Bal Harbour Resort",https://s3-media2.fl.yelpcdn.com/bphoto/VvSG1DBETmDgZw2FlkzR4w/o.jpg,5,https://www.yelp.com/biz/the-st-regis-bal-harbour-resort-bal-harbour-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1281,NULL,"The Setai, Miami Beach",https://s3-media4.fl.yelpcdn.com/bphoto/OyEmI1UD1OKz6-8D1Es4zg/o.jpg,5,https://www.yelp.com/biz/the-setai-miami-beach-miami-beach-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1282,NULL,"Four Seasons Hotel at The Surf Club",https://s3-media2.fl.yelpcdn.com/bphoto/GXmf2qhLxvGDQyymam_p4w/o.jpg,5,https://www.yelp.com/biz/four-seasons-hotel-at-the-surf-club-surfside?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1283,NULL,"Dream South Beach",https://s3-media3.fl.yelpcdn.com/bphoto/4QrFi6oonZaJTQ3VvOgFlQ/o.jpg,4,https://www.yelp.com/biz/dream-south-beach-miami-beach-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1284,NULL,"Best Western On the Bay Inn & Marina",https://s3-media2.fl.yelpcdn.com/bphoto/Cdnisi7LlM_1URz0L0nkhQ/o.jpg,3,https://www.yelp.com/biz/best-western-on-the-bay-inn-and-marina-north-bay-village?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1285,NULL,"Best Western Plus Windsor Inn",https://s3-media2.fl.yelpcdn.com/bphoto/QEIaiMu0KhARSNFCOHcF6g/o.jpg,3,https://www.yelp.com/biz/best-western-plus-windsor-inn-north-miami?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1286,NULL,"EB Hotel Miami",https://s3-media3.fl.yelpcdn.com/bphoto/AXSG6o3mk8YyyvQSmY1Mwg/o.jpg,5,https://www.yelp.com/biz/eb-hotel-miami-miami?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1287,NULL,"Hampton Inn & Suites Miami Midtown",https://s3-media1.fl.yelpcdn.com/bphoto/iLvHPBK4REPnJ8e3XPQ-DQ/o.jpg,4,https://www.yelp.com/biz/hampton-inn-and-suites-miami-midtown-miami?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1288,NULL,"Residence Inn by Marriott Miami Beach Surfside",https://s3-media4.fl.yelpcdn.com/bphoto/SaEUpYwejF_1pf9B2dIOdA/o.jpg,4,https://www.yelp.com/biz/residence-inn-by-marriott-miami-beach-surfside-surfside-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1289,NULL,"Kimpton Surfcomber Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/A-06pZ_E2trJ3vUuwt1RZQ/o.jpg,4,https://www.yelp.com/biz/kimpton-surfcomber-hotel-miami-beach?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1290,NULL,"W South Beach",https://s3-media2.fl.yelpcdn.com/bphoto/oQWv1H54E_MEKFpFIXIqxA/o.jpg,4,https://www.yelp.com/biz/w-south-beach-miami-beach?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1291,NULL,"Motel Seven",https://s3-media1.fl.yelpcdn.com/bphoto/xoDVP64TtlnZxdNMMMv8cA/o.jpg,5,https://www.yelp.com/biz/motel-seven-north-miami?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
1292,NULL,"Domio - Wynwood",https://s3-media2.fl.yelpcdn.com/bphoto/agOfAbhXXHf1P6iqNm7uRA/o.jpg,4,https://www.yelp.com/biz/domio-wynwood-miami-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Aprilia,"2020-12-17 04:50:11","2020-12-17 04:50:11"
